Name,Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
Gabrielle Bishop,216466,Virginia Tech,2014,200 Y Back,Finals,swim,1:58.44,+2.6%
Laura Schwartz,147226,Virginia Tech,2014,200 Y Fly,Prelims,swim,2:00.98,+2.2%
Laura Schwartz,147226,Virginia Tech,2014,200 Y Fly,Finals,swim,2:01.83,+1.5%
Laura Schwartz,147226,Virginia Tech,2014,200 Y IM,Prelims,swim,2:02.95,+1.9%
Laura Schwartz,147226,Virginia Tech,2014,400 Y IM,Prelims,swim,4:18.05,+2.4%
Laura Schwartz,147226,Virginia Tech,2014,400 Y IM,Finals,swim,4:18.68,+2.2%
Margaret Parcell,179643,Virginia Tech,2014,50 Y Free,Prelims,swim,23.48,+0.5%
Margaret Parcell,179643,Virginia Tech,2014,50 Y Free,Timed Finals,swim,22.50,NA
Margaret Parcell,179643,Virginia Tech,2014,50 Y Free,Timed Finals,swim,22.97,NA
Margaret Parcell,179643,Virginia Tech,2014,100 Y Free,Prelims,swim,50.23,+1.3%
Margaret Parcell,179643,Virginia Tech,2014,100 Y Free,Finals,swim,50.30,+1.2%
Margaret Parcell,179643,Virginia Tech,2014,100 Y Free,Timed Finals,swim,49.69,NA
Margaret Parcell,179643,Virginia Tech,2014,200 Y Free,Prelims,swim,1:49.88,+0.9%
Margaret Parcell,179643,Virginia Tech,2014,200 Y Free,Finals,swim,1:48.63,+2.0%
Katherine Bean,203829,Virginia Tech,2014,1M Diving,Prelims,dive,251.30,NA
Katherine Bean,203829,Virginia Tech,2014,3M Diving,Prelims,dive,260.05,NA
Katherine Bean,203829,Virginia Tech,2014,10M Diving,Prelims,dive,232.55,NA
Brittany Boone,114551,Virginia Tech,2014,100 Y Back,Prelims,swim,55.02,+1.8%
Brittany Boone,114551,Virginia Tech,2014,200 Y Back,Prelims,swim,1:59.35,-0.9%
Brittany Boone,114551,Virginia Tech,2014,200 Y Back,Finals,swim,1:58.45,-0.1%
Brittany Boone,114551,Virginia Tech,2014,200 Y IM,Prelims,swim,2:06.44,+2.2%
Caroline Buscaglia,215989,Virginia Tech,2014,50 Y Free,Prelims,swim,23.64,-0.1%
Caroline Buscaglia,215989,Virginia Tech,2014,100 Y Free,Prelims,swim,50.93,+0.7%
Caroline Buscaglia,215989,Virginia Tech,2014,100 Y Free,Finals,swim,51.50,-0.4%
Caroline Buscaglia,215989,Virginia Tech,2014,200 Y Free,Prelims,swim,1:50.79,+0.8%
Caroline Higgins,30943,Virginia Tech,2014,50 Y Free,Prelims,swim,24.22,+2.3%
Caroline Higgins,30943,Virginia Tech,2014,100 Y Back,Prelims,swim,54.78,+0.5%
Caroline Higgins,30943,Virginia Tech,2014,200 Y Back,Prelims,swim,2:01.21,+0.3%
Kalyea Arnett,204033,Virginia Tech,2015,1M Diving,Prelims,dive,317.35,NA
Kalyea Arnett,204033,Virginia Tech,2015,1M Diving,Finals,dive,333.45,NA
Kalyea Arnett,204033,Virginia Tech,2015,3M Diving,Prelims,dive,311.30,NA
Kalyea Arnett,204033,Virginia Tech,2015,3M Diving,Finals,dive,369.45,NA
Kalyea Arnett,204033,Virginia Tech,2015,10M Diving,Prelims,dive,277.30,NA
Kalyea Arnett,204033,Virginia Tech,2015,10M Diving,Finals,dive,295.30,NA
Klaudia Nazieblo,257743,Virginia Tech,2015,200 Y Free,Timed Finals,swim,1:48.49,NA
Klaudia Nazieblo,257743,Virginia Tech,2015,50 Y Back,Timed Finals,swim,24.64,+2.3%
Klaudia Nazieblo,257743,Virginia Tech,2015,100 Y Back,Prelims,swim,53.02,+1.5%
Klaudia Nazieblo,257743,Virginia Tech,2015,100 Y Back,Finals,swim,52.53,+2.4%
Klaudia Nazieblo,257743,Virginia Tech,2015,100 Y Back,Timed Finals,swim,52.69,+2.1%
Klaudia Nazieblo,257743,Virginia Tech,2015,200 Y Back,Prelims,swim,1:55.28,-0.0%
Klaudia Nazieblo,257743,Virginia Tech,2015,200 Y Back,Finals,swim,1:54.84,+0.3%
Klaudia Nazieblo,257743,Virginia Tech,2015,200 Y Fly,Prelims,swim,1:55.78,+0.1%
Klaudia Nazieblo,257743,Virginia Tech,2015,200 Y Fly,Finals,swim,1:55.16,+0.6%
Jessica Hespeler,185861,Virginia Tech,2015,50 Y Free,Timed Finals,swim,22.70,NA
Jessica Hespeler,185861,Virginia Tech,2015,100 Y Free,Timed Finals,swim,49.05,NA
Jessica Hespeler,185861,Virginia Tech,2015,100 Y Free,Timed Finals,swim,49.54,NA
Jessica Hespeler,185861,Virginia Tech,2015,200 Y Free,Prelims,swim,1:46.09,+2.7%
Jessica Hespeler,185861,Virginia Tech,2015,200 Y Free,Finals,swim,1:46.14,+2.6%
Jessica Hespeler,185861,Virginia Tech,2015,200 Y Free,Timed Finals,swim,1:45.48,NA
Jessica Hespeler,185861,Virginia Tech,2015,500 Y Free,Prelims,swim,4:45.34,+0.1%
Jessica Hespeler,185861,Virginia Tech,2015,500 Y Free,Finals,swim,4:43.26,+0.9%
Jessica Hespeler,185861,Virginia Tech,2015,1650 Y Free,Timed Finals,swim,16:28.06,+0.2%
Kelli Stockton,204037,Virginia Tech,2015,1M Diving,Prelims,dive,274.60,NA
Kelli Stockton,204037,Virginia Tech,2015,3M Diving,Prelims,dive,301.80,NA
Kelli Stockton,204037,Virginia Tech,2015,3M Diving,Finals,dive,333.30,NA
Kelli Stockton,204037,Virginia Tech,2015,10M Diving,Prelims,dive,250.45,NA
Kelli Stockton,204037,Virginia Tech,2015,10M Diving,Finals,dive,277.20,NA
Fiona Donnelly,241759,Virginia Tech,2015,200 Y Free,Timed Finals,swim,1:47.63,+0.1%
Fiona Donnelly,241759,Virginia Tech,2015,200 Y Back,Prelims,swim,1:57.72,+0.2%
Fiona Donnelly,241759,Virginia Tech,2015,200 Y Back,Finals,swim,1:57.02,+0.8%
Fiona Donnelly,241759,Virginia Tech,2015,200 Y IM,Prelims,swim,1:58.36,+0.3%
Fiona Donnelly,241759,Virginia Tech,2015,200 Y IM,Finals,swim,1:58.49,+0.2%
Fiona Donnelly,241759,Virginia Tech,2015,400 Y IM,Prelims,swim,4:12.13,+0.9%
Fiona Donnelly,241759,Virginia Tech,2015,400 Y IM,Finals,swim,4:08.30,+2.4%
Ashley Buchter,294102,Virginia Tech,2015,1M Diving,Prelims,dive,281.50,NA
Ashley Buchter,294102,Virginia Tech,2015,3M Diving,Prelims,dive,296.25,NA
Ashley Buchter,294102,Virginia Tech,2015,3M Diving,Finals,dive,301.05,NA
Ashley Buchter,294102,Virginia Tech,2015,10M Diving,Prelims,dive,224.60,NA
Holland Harper,237432,Virginia Tech,2015,50 Y Free,Timed Finals,swim,22.69,NA
Holland Harper,237432,Virginia Tech,2015,100 Y Free,Timed Finals,swim,50.93,NA
Holland Harper,237432,Virginia Tech,2015,100 Y Back,Prelims,swim,53.07,+0.9%
Holland Harper,237432,Virginia Tech,2015,100 Y Back,Finals,swim,53.23,+0.6%
Holland Harper,237432,Virginia Tech,2015,200 Y Back,Prelims,swim,1:56.43,+0.7%
Holland Harper,237432,Virginia Tech,2015,200 Y Back,Finals,swim,1:57.31,-0.0%
Holland Harper,237432,Virginia Tech,2015,200 Y IM,Prelims,swim,1:59.03,+2.0%
Holland Harper,237432,Virginia Tech,2015,200 Y IM,Finals,swim,1:59.73,+1.4%
Weronika Paluszek,233362,Virginia Tech,2015,100 Y Breast,Prelims,swim,1:00.54,+0.8%
Weronika Paluszek,233362,Virginia Tech,2015,100 Y Breast,Finals,swim,1:00.36,+1.0%
Weronika Paluszek,233362,Virginia Tech,2015,100 Y Breast,Timed Finals,swim,1:00.16,NA
Weronika Paluszek,233362,Virginia Tech,2015,200 Y Breast,Prelims,swim,2:09.91,+0.3%
Weronika Paluszek,233362,Virginia Tech,2015,200 Y Breast,Finals,swim,2:08.57,+1.3%
Weronika Paluszek,233362,Virginia Tech,2015,200 Y IM,Prelims,swim,2:02.34,+0.5%
Mackenzie Stewart,82082,Virginia Tech,2015,100 Y Breast,Prelims,swim,1:00.52,+0.9%
Mackenzie Stewart,82082,Virginia Tech,2015,100 Y Breast,Finals,swim,1:00.36,+1.2%
Mackenzie Stewart,82082,Virginia Tech,2015,200 Y Breast,Prelims,swim,2:11.67,+0.9%
Mackenzie Stewart,82082,Virginia Tech,2015,200 Y Breast,Finals,swim,2:10.69,+1.7%
Mackenzie Stewart,82082,Virginia Tech,2015,200 Y IM,Prelims,swim,2:02.30,-0.6%
Mackenzie Stewart,82082,Virginia Tech,2015,200 Y IM,Finals,swim,2:02.76,-1.0%
Margaret Gruber,177802,Virginia Tech,2015,100 Y Back,Prelims,swim,53.85,+2.8%
Margaret Gruber,177802,Virginia Tech,2015,100 Y Back,Finals,swim,54.27,+2.0%
Margaret Gruber,177802,Virginia Tech,2015,50 Y Fly,Timed Finals,swim,23.35,NA
Margaret Gruber,177802,Virginia Tech,2015,100 Y Fly,Prelims,swim,52.63,+2.4%
Margaret Gruber,177802,Virginia Tech,2015,100 Y Fly,Finals,swim,53.27,+1.2%
Margaret Gruber,177802,Virginia Tech,2015,100 Y Fly,Timed Finals,swim,52.85,NA
Margaret Gruber,177802,Virginia Tech,2015,200 Y Fly,Prelims,swim,1:59.03,+0.6%
Margaret Gruber,177802,Virginia Tech,2015,200 Y Fly,Finals,swim,1:59.68,+0.0%
Laura Schwartz,147226,Virginia Tech,2015,200 Y Fly,Prelims,swim,2:00.58,+0.7%
Laura Schwartz,147226,Virginia Tech,2015,200 Y Fly,Finals,swim,1:59.45,+1.6%
Laura Schwartz,147226,Virginia Tech,2015,200 Y IM,Prelims,swim,2:02.16,+1.3%
Laura Schwartz,147226,Virginia Tech,2015,200 Y IM,Finals,swim,2:02.35,+1.2%
Laura Schwartz,147226,Virginia Tech,2015,400 Y IM,Prelims,swim,4:17.94,+0.8%
Laura Schwartz,147226,Virginia Tech,2015,400 Y IM,Finals,swim,4:16.25,+1.4%
Emma Villareal,375579,Virginia Tech,2015,1M Diving,Prelims,dive,241.05,NA
Emma Villareal,375579,Virginia Tech,2015,3M Diving,Prelims,dive,235.00,NA
Emma Villareal,375579,Virginia Tech,2015,10M Diving,Prelims,dive,243.75,NA
Emma Villareal,375579,Virginia Tech,2015,10M Diving,Finals,dive,279.95,NA
Blaire Kinsey,148617,Virginia Tech,2015,100 Y Breast,Prelims,swim,1:02.18,+1.8%
Blaire Kinsey,148617,Virginia Tech,2015,100 Y Breast,Finals,swim,1:02.33,+1.6%
Blaire Kinsey,148617,Virginia Tech,2015,200 Y Breast,Prelims,swim,2:14.76,+2.1%
Blaire Kinsey,148617,Virginia Tech,2015,200 Y Breast,Finals,swim,2:14.64,+2.2%
Blaire Kinsey,148617,Virginia Tech,2015,200 Y IM,Prelims,swim,2:03.43,+1.3%
Alyssa Bodin,98944,Virginia Tech,2015,50 Y Breast,Timed Finals,swim,27.83,NA
Alyssa Bodin,98944,Virginia Tech,2015,100 Y Breast,Prelims,swim,1:01.31,-0.2%
Alyssa Bodin,98944,Virginia Tech,2015,100 Y Breast,Finals,swim,1:01.59,-0.6%
Alyssa Bodin,98944,Virginia Tech,2015,200 Y Breast,Prelims,swim,2:16.70,-0.4%
Alyssa Bodin,98944,Virginia Tech,2015,200 Y Breast,Finals,swim,2:15.45,+0.6%
Alyssa Bodin,98944,Virginia Tech,2015,200 Y IM,Prelims,swim,2:03.05,+1.6%
Gabrielle Bishop,216466,Virginia Tech,2015,100 Y Free,Prelims,swim,50.21,+1.0%
Gabrielle Bishop,216466,Virginia Tech,2015,100 Y Free,Finals,swim,50.30,+0.8%
Gabrielle Bishop,216466,Virginia Tech,2015,100 Y Free,Timed Finals,swim,50.33,NA
Gabrielle Bishop,216466,Virginia Tech,2015,200 Y Free,Prelims,swim,1:47.22,+0.9%
Gabrielle Bishop,216466,Virginia Tech,2015,200 Y Free,Finals,swim,1:46.95,+1.2%
Gabrielle Bishop,216466,Virginia Tech,2015,200 Y Free,Timed Finals,swim,1:47.93,NA
Gabrielle Bishop,216466,Virginia Tech,2015,500 Y Free,Prelims,swim,4:56.98,-0.4%
Adriana Grabski,233955,Virginia Tech,2015,50 Y Free,Prelims,swim,23.26,+1.6%
Adriana Grabski,233955,Virginia Tech,2015,100 Y Free,Prelims,swim,50.04,+2.3%
Adriana Grabski,233955,Virginia Tech,2015,100 Y Free,Finals,swim,49.90,+2.6%
Adriana Grabski,233955,Virginia Tech,2015,100 Y Free,Timed Finals,swim,50.42,+1.6%
Adriana Grabski,233955,Virginia Tech,2015,200 Y Free,Prelims,swim,1:49.11,+1.2%
Adriana Grabski,233955,Virginia Tech,2015,200 Y Free,Finals,swim,1:48.13,+2.0%
Auriane de Premilhat,274912,Virginia Tech,2015,50 Y Free,Prelims,swim,23.29,+1.5%
Auriane de Premilhat,274912,Virginia Tech,2015,100 Y Back,Prelims,swim,54.53,+0.3%
Auriane de Premilhat,274912,Virginia Tech,2015,100 Y Back,Finals,swim,53.97,+1.3%
Auriane de Premilhat,274912,Virginia Tech,2015,200 Y Back,Prelims,swim,2:03.09,-2.9%
Margaret Parcell,179643,Virginia Tech,2015,50 Y Free,Prelims,swim,23.15,+0.5%
Margaret Parcell,179643,Virginia Tech,2015,50 Y Free,Timed Finals,swim,22.53,NA
Margaret Parcell,179643,Virginia Tech,2015,50 Y Free,Timed Finals,swim,23.09,+0.7%
Margaret Parcell,179643,Virginia Tech,2015,100 Y Free,Prelims,swim,50.83,-0.5%
Margaret Parcell,179643,Virginia Tech,2015,200 Y Free,Prelims,swim,1:49.06,+1.7%
Margaret Parcell,179643,Virginia Tech,2015,200 Y Free,Finals,swim,1:51.32,-0.3%
Caroline Buscaglia,215989,Virginia Tech,2015,50 Y Free,Prelims,swim,23.16,+0.3%
Caroline Buscaglia,215989,Virginia Tech,2015,50 Y Free,Timed Finals,swim,22.90,NA
Caroline Buscaglia,215989,Virginia Tech,2015,100 Y Free,Prelims,swim,50.76,+0.1%
Caroline Buscaglia,215989,Virginia Tech,2015,200 Y Free,Prelims,swim,1:50.47,+0.2%
Katherine Bean,203829,Virginia Tech,2015,1M Diving,Prelims,dive,222.45,NA
Katherine Bean,203829,Virginia Tech,2015,3M Diving,Prelims,dive,237.00,NA
Katherine Bean,203829,Virginia Tech,2015,10M Diving,Prelims,dive,191.80,NA
Leah Piemonte,294106,Virginia Tech,2015,1M Diving,Prelims,dive,228.05,NA
Leah Piemonte,294106,Virginia Tech,2015,3M Diving,Prelims,dive,199.95,NA
Leah Piemonte,294106,Virginia Tech,2015,10M Diving,Prelims,dive,180.05,NA
Klaudia Nazieblo,257743,Virginia Tech,2016,50 Y Free,Timed Finals,swim,INV,NA
Klaudia Nazieblo,257743,Virginia Tech,2016,100 Y Free,Timed Finals,swim,49.93,NA
Klaudia Nazieblo,257743,Virginia Tech,2016,50 Y Back,Timed Finals,swim,24.65,+2.0%
Klaudia Nazieblo,257743,Virginia Tech,2016,100 Y Back,Timed Finals,swim,53.07,+1.2%
Klaudia Nazieblo,257743,Virginia Tech,2016,200 Y Back,Prelims,swim,1:54.93,+3.3%
Klaudia Nazieblo,257743,Virginia Tech,2016,200 Y Back,Finals,swim,1:53.81,+4.2%
Klaudia Nazieblo,257743,Virginia Tech,2016,200 Y Fly,Prelims,swim,1:56.07,-0.7%
Klaudia Nazieblo,257743,Virginia Tech,2016,200 Y Fly,Finals,swim,1:55.30,NA
Klaudia Nazieblo,257743,Virginia Tech,2016,400 Y IM,Prelims,swim,4:12.00,-0.1%
Klaudia Nazieblo,257743,Virginia Tech,2016,400 Y IM,Finals,swim,4:07.63,+1.7%
Jessica Hespeler,185861,Virginia Tech,2016,100 Y Free,Timed Finals,swim,49.67,NA
Jessica Hespeler,185861,Virginia Tech,2016,100 Y Free,Timed Finals,swim,48.79,NA
Jessica Hespeler,185861,Virginia Tech,2016,200 Y Free,Prelims,swim,1:45.05,+0.1%
Jessica Hespeler,185861,Virginia Tech,2016,200 Y Free,Finals,swim,1:46.01,-0.8%
Jessica Hespeler,185861,Virginia Tech,2016,200 Y Free,Timed Finals,swim,1:45.15,+1.6%
Jessica Hespeler,185861,Virginia Tech,2016,500 Y Free,Prelims,swim,4:44.69,-0.8%
Jessica Hespeler,185861,Virginia Tech,2016,500 Y Free,Finals,swim,4:41.26,+0.4%
Jessica Hespeler,185861,Virginia Tech,2016,1650 Y Free,Timed Finals,swim,16:11.47,+2.0%
Fiona Donnelly,241759,Virginia Tech,2016,200 Y Free,Timed Finals,swim,1:46.91,NA
Fiona Donnelly,241759,Virginia Tech,2016,200 Y Back,Prelims,swim,1:56.37,+0.3%
Fiona Donnelly,241759,Virginia Tech,2016,200 Y Back,Finals,swim,1:56.16,+0.5%
Fiona Donnelly,241759,Virginia Tech,2016,200 Y IM,Prelims,swim,1:59.69,-0.3%
Fiona Donnelly,241759,Virginia Tech,2016,200 Y IM,Finals,swim,1:58.93,+0.4%
Fiona Donnelly,241759,Virginia Tech,2016,400 Y IM,Prelims,swim,4:14.22,+0.2%
Fiona Donnelly,241759,Virginia Tech,2016,400 Y IM,Finals,swim,4:14.87,-0.1%
Weronika Paluszek,233362,Virginia Tech,2016,100 Y Breast,Prelims,swim,59.97,+3.8%
Weronika Paluszek,233362,Virginia Tech,2016,100 Y Breast,Finals,swim,59.37,+4.8%
Weronika Paluszek,233362,Virginia Tech,2016,100 Y Breast,Timed Finals,swim,59.56,NA
Weronika Paluszek,233362,Virginia Tech,2016,200 Y Breast,Prelims,swim,2:08.61,+3.5%
Weronika Paluszek,233362,Virginia Tech,2016,200 Y Breast,Finals,swim,2:07.95,+4.0%
Weronika Paluszek,233362,Virginia Tech,2016,200 Y IM,Prelims,swim,2:02.72,NA
Margaret Gruber,177802,Virginia Tech,2016,50 Y Free,Timed Finals,swim,23.21,+0.3%
Margaret Gruber,177802,Virginia Tech,2016,50 Y Free,Prelims,swim,23.44,-0.6%
Margaret Gruber,177802,Virginia Tech,2016,50 Y Free,Timed Finals,swim,INV,NA
Margaret Gruber,177802,Virginia Tech,2016,50 Y Fly,Timed Finals,swim,23.11,NA
Margaret Gruber,177802,Virginia Tech,2016,100 Y Fly,Prelims,swim,52.14,+1.7%
Margaret Gruber,177802,Virginia Tech,2016,100 Y Fly,Finals,swim,52.40,+1.2%
Margaret Gruber,177802,Virginia Tech,2016,100 Y Fly,Timed Finals,swim,52.34,NA
Margaret Gruber,177802,Virginia Tech,2016,200 Y Fly,Prelims,swim,1:57.65,+0.7%
Margaret Gruber,177802,Virginia Tech,2016,200 Y Fly,Finals,swim,2:00.69,-1.9%
Mackenzie Stewart,82082,Virginia Tech,2016,100 Y Breast,Prelims,swim,1:01.36,+2.1%
Mackenzie Stewart,82082,Virginia Tech,2016,100 Y Breast,Finals,swim,1:01.85,+1.3%
Mackenzie Stewart,82082,Virginia Tech,2016,200 Y Breast,Prelims,swim,2:14.01,+0.5%
Mackenzie Stewart,82082,Virginia Tech,2016,200 Y Breast,Finals,swim,2:13.71,+0.7%
Mackenzie Stewart,82082,Virginia Tech,2016,200 Y IM,Prelims,swim,2:01.62,+2.6%
Mackenzie Stewart,82082,Virginia Tech,2016,200 Y IM,Finals,swim,2:01.41,+2.8%
Ashlynn Peters,223263,Virginia Tech,2016,1M Diving,Prelims,dive,265.45,NA
Ashlynn Peters,223263,Virginia Tech,2016,3M Diving,Prelims,dive,278.55,NA
Ashlynn Peters,223263,Virginia Tech,2016,10M Diving,Prelims,dive,267.75,NA
Ashlynn Peters,223263,Virginia Tech,2016,10M Diving,Finals,dive,244.15,NA
Holland Harper,237432,Virginia Tech,2016,100 Y Back,Prelims,swim,54.29,+1.3%
Holland Harper,237432,Virginia Tech,2016,100 Y Back,Finals,swim,54.46,+1.0%
Holland Harper,237432,Virginia Tech,2016,200 Y Back,Prelims,swim,1:56.74,+2.2%
Holland Harper,237432,Virginia Tech,2016,200 Y Back,Finals,swim,1:57.46,+1.6%
Holland Harper,237432,Virginia Tech,2016,200 Y IM,Prelims,swim,2:01.07,+2.6%
Holland Harper,237432,Virginia Tech,2016,200 Y IM,Finals,swim,2:00.84,+2.8%
Laura Schwartz,147226,Virginia Tech,2016,200 Y Fly,Prelims,swim,2:00.77,+1.6%
Laura Schwartz,147226,Virginia Tech,2016,200 Y Fly,Finals,swim,2:00.85,+1.5%
Laura Schwartz,147226,Virginia Tech,2016,200 Y IM,NA,swim,2:03.37,-0.2%
Laura Schwartz,147226,Virginia Tech,2016,200 Y IM,Prelims,swim,2:02.18,+0.8%
Laura Schwartz,147226,Virginia Tech,2016,400 Y IM,Prelims,swim,4:18.97,+0.9%
Laura Schwartz,147226,Virginia Tech,2016,400 Y IM,Finals,swim,4:15.99,+2.0%
Jessica Arnold,271634,Virginia Tech,2016,200 Y Free,Timed Finals,swim,1:50.38,+0.9%
Jessica Arnold,271634,Virginia Tech,2016,500 Y Free,Prelims,swim,4:49.99,+1.5%
Jessica Arnold,271634,Virginia Tech,2016,500 Y Free,Finals,swim,4:49.96,+1.5%
Jessica Arnold,271634,Virginia Tech,2016,1650 Y Free,Timed Finals,swim,16:41.86,+0.9%
Jessica Arnold,271634,Virginia Tech,2016,400 Y IM,Prelims,swim,4:26.64,+1.2%
Adriana Grabski,233955,Virginia Tech,2016,50 Y Free,Prelims,swim,23.10,+2.5%
Adriana Grabski,233955,Virginia Tech,2016,50 Y Free,Timed Finals,swim,22.52,NA
Adriana Grabski,233955,Virginia Tech,2016,50 Y Free,Timed Finals,swim,INV,NA
Adriana Grabski,233955,Virginia Tech,2016,100 Y Free,Prelims,swim,50.04,+1.7%
Adriana Grabski,233955,Virginia Tech,2016,100 Y Free,Finals,swim,49.30,+3.2%
Adriana Grabski,233955,Virginia Tech,2016,100 Y Free,Timed Finals,swim,49.39,+3.0%
Adriana Grabski,233955,Virginia Tech,2016,200 Y Free,Timed Finals,swim,1:49.56,+1.0%
Adriana Grabski,233955,Virginia Tech,2016,200 Y Free,Prelims,swim,1:50.51,+0.2%
Alice Boutant,235315,Virginia Tech,2016,100 Y Free,Prelims,swim,49.71,+3.0%
Alice Boutant,235315,Virginia Tech,2016,100 Y Free,Finals,swim,49.94,+2.5%
Alice Boutant,235315,Virginia Tech,2016,100 Y Free,Timed Finals,swim,49.91,NA
Alice Boutant,235315,Virginia Tech,2016,200 Y Free,Prelims,swim,1:48.63,+1.2%
Alice Boutant,235315,Virginia Tech,2016,200 Y Free,Finals,swim,1:47.72,+2.0%
Alice Boutant,235315,Virginia Tech,2016,100 Y Back,Prelims,swim,56.88,NA
Auriane de Premilhat,274912,Virginia Tech,2016,50 Y Free,Prelims,swim,23.27,+0.4%
Auriane de Premilhat,274912,Virginia Tech,2016,50 Y Free,Timed Finals,swim,INV,NA
Auriane de Premilhat,274912,Virginia Tech,2016,100 Y Back,Prelims,swim,54.41,+1.0%
Auriane de Premilhat,274912,Virginia Tech,2016,100 Y Back,Finals,swim,54.13,+1.5%
Auriane de Premilhat,274912,Virginia Tech,2016,200 Y Back,Prelims,swim,2:02.10,-2.5%
Gabrielle Bishop,216466,Virginia Tech,2016,100 Y Free,Prelims,swim,50.47,+1.6%
Gabrielle Bishop,216466,Virginia Tech,2016,200 Y Free,Prelims,swim,1:48.20,+2.7%
Gabrielle Bishop,216466,Virginia Tech,2016,200 Y Free,Finals,swim,1:47.89,+3.0%
Gabrielle Bishop,216466,Virginia Tech,2016,200 Y Free,Timed Finals,swim,1:47.07,NA
Gabrielle Bishop,216466,Virginia Tech,2016,100 Y Back,Prelims,swim,56.40,+1.2%
Sydney Pesetti,179857,Virginia Tech,2016,200 Y Free,Prelims,swim,1:50.56,-2.2%
Sydney Pesetti,179857,Virginia Tech,2016,200 Y Free,Timed Finals,swim,1:50.43,NA
Sydney Pesetti,179857,Virginia Tech,2016,500 Y Free,Prelims,swim,4:55.05,-1.1%
Sydney Pesetti,179857,Virginia Tech,2016,200 Y Fly,Prelims,swim,2:02.03,+2.8%
Sydney Pesetti,179857,Virginia Tech,2016,200 Y Fly,Finals,swim,2:03.45,+1.7%
Leah Piemonte,294106,Virginia Tech,2016,1M Diving,Prelims,dive,220.25,NA
Leah Piemonte,294106,Virginia Tech,2016,3M Diving,Prelims,dive,261.00,NA
Leah Piemonte,294106,Virginia Tech,2016,10M Diving,Prelims,dive,199.60,NA
Kelly Henry,183947,Virginia Tech,2016,200 Y Breast,Prelims,swim,2:17.87,-0.9%
Kelly Henry,183947,Virginia Tech,2016,200 Y IM,Prelims,swim,2:04.89,-1.7%
Kelly Henry,183947,Virginia Tech,2016,400 Y IM,Prelims,swim,4:24.22,-0.6%
Abigail Stone,210166,Virginia Tech,2016,100 Y Free,Timed Finals,swim,51.66,+2.5%
Abigail Stone,210166,Virginia Tech,2016,100 Y Back,Prelims,swim,55.97,+1.8%
Abigail Stone,210166,Virginia Tech,2016,200 Y Back,Prelims,swim,2:00.20,+1.9%
Abigail Stone,210166,Virginia Tech,2016,200 Y IM,Prelims,swim,2:04.44,-0.5%
